id,name,rating,genre,plot_summary,poster_url,release_year,duration,type
362,Mitti - Ek Nayi Pehchaan (2025) S01 Hindi Series,8,"Drama, Social","Mitti - Ek Nayi Pehchaan (2025) S01 explores stories of identity, culture, and personal growth. Through the lens of diverse characters, the series portrays struggles, triumphs, and the journey toward self-discovery.",https://m.media-amazon.com/images/M/MV5BN2Q5YjE0YmItMWIwMi00NTZiLTgyMDEtMDNkMTgzYTM2OGM0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,480p–1080p (~6 episodes),WEBSERIES
363,Daaro (2025) S01 Hindi Web Series,7.9,"Thriller, Mystery","Daaro (2025) S01 is a gripping web series filled with suspense, intrigue, and unexpected twists. As characters confront hidden threats and unravel secrets, each episode keeps audiences on the edge of their seats.",https://m.media-amazon.com/images/M/MV5BMDQ4YzdlNTAtZjE4NC00YmIyLWIzOGItZmFmNTVlN2YyZGM4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,480p–1080p (~6 episodes),WEBSERIES
364,Good Wife (2025) Hindi Series,8.1,"Drama, Family","Good Wife (2025) follows the journey of a strong woman balancing family, work, and societal expectations. Each episode highlights personal growth, challenges, and relationships, blending emotional drama with relatable storytelling.","https://m.media-amazon.com/images/M/MV5BMWJmYTcxZWUtMGRmNi00YmEyLWJlZGUtZDU4ODdkMGMzOGM5XkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg",2025,720p–1080p (~6 episodes),WEBSERIES
365,The Hunt - The Rajiv Gandhi Assassination Case (2025) Hindi Series,8.4,"Drama, Historical, Thriller","The Hunt (2025) explores the investigation surrounding the assassination of Rajiv Gandhi. Combining historical facts with dramatized storytelling, the series follows law enforcement and political intrigue while uncovering the conspiracy and tension behind one of India's most significant events.",https://m.media-amazon.com/images/M/MV5BMTNjOTQ4MjEtNjk2Ny00MjU5LWEzOTktMDJhMDRhZTU0OGY1XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,480p–1080p (~7 episodes),WEBSERIES
366,Auto Shankar (2019) S01 Hindi Series,3,"Crime, Thriller, Drama","Based on true events in Madras (1985-1995), the series follows Auto Shankar, an auto driver who gets involved in the local transportation of liquor and prostitution, eventually becoming a dreaded gangster and serial killer.",https://m.media-amazon.com/images/M/MV5BNjdlYmNhZGItYWU3OS00NmU2LWE1ZTAtNzhlZTEzZTBkMTM0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2019,10 Episodes (~30-35 min each),WEBSERIES
367,Mistry (2025) S01 Hindi Series,3.5,"Comedy, Mystery, Detective Drama","Adapted from the American series 'Monk', the story is set in 1990s Mumbai and follows Armaan Mistry (Ram Kapoor), an eccentric former police detective with severe Obsessive-Compulsive Disorder (OCD), who uses his sharp observational skills to solve complex crimes.",https://m.media-amazon.com/images/M/MV5BZDIxZjcwZjYtZTE3Mi00Yzc3LWIxZDUtMzY3MmJkMjEwNGZlXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,8 Episodes,WEBSERIES
368,Badass Begum S01 Hindi Series,3.2,"Crime, Thriller, Drama","Inspired by true events, this is the story of Urvashi Raje, an unstoppable femme fatale who uses her charm, wit, and ambition to rise through the ranks of the Mumbai underworld, until she suddenly vanishes.",https://m.media-amazon.com/images/M/MV5BMmI3Mjc5MzMtMGMzYy00NTA1LWI5MjQtZWNiYzA0OGJiMDg4XkEyXkFqcGc@._V1_.jpg,2025,N/A,WEBSERIES
369,Criminal Justice: A Family Matter (2025) S01 Hindi Series,3.6,"Legal Drama, Crime, Mystery","Veteran lawyer Madhav Mishra (Pankaj Tripathi) returns to defend Dr. Raj Nagpal, a successful surgeon, who is found holding the murdered body of a nurse. The case turns into a complex courtroom battle, uncovering secrets about the victim and the family.",https://m.media-amazon.com/images/M/MV5BNzQ4OTMwYzktN2U4My00MTQxLWJiNTctMWIzZTg2N2RjMGY2XkEyXkFqcGc@._V1_.jpg,2025,8 Episodes,WEBSERIES
370,Panchayat (2020) Season - 1 Hindi Series,4.5,"Comedy, Drama, Slice of Life","An engineering graduate, Abhishek Tripathi, reluctantly takes up a low-salary job as the secretary of a Gram Panchayat office in the remote village of Phulera, Uttar Pradesh, while simultaneously preparing for his MBA entrance exams.",https://m.media-amazon.com/images/M/MV5BNjMwYWMxNjYtY2I2NC00OWE0LTg4MmQtMmI5ZGI2NzU4ODhiXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2020,8 Episodes (~30-50 min each),WEBSERIES
371,Panchayat (2022) Season - 2 Hindi Series,4.5,"Comedy, Drama, Slice of Life","Abhishek Tripathi continues his journey as the Panchayat Secretary in Phulera. As village politics intensify with the rise of an opponent, Abhishek's loyalty is tested, and he sticks his neck out for the Pradhan's family.",https://m.media-amazon.com/images/M/MV5BNjMwYWMxNjYtY2I2NC00OWE0LTg4MmQtMmI5ZGI2NzU4ODhiXkEyXkFqcGc@._V1_.jpg,2022,8 Episodes (~30-45 min each),WEBSERIES
372,Panchayat (2022) Season - 2 Hindi Series,4.5,"Comedy, Drama, Slice of Life","Abhishek Tripathi continues his journey as the Panchayat Secretary in Phulera. As village politics intensify with the rise of an opponent, Abhishek's loyalty is tested, and he sticks his neck out for the Pradhan's family.",https://m.media-amazon.com/images/M/MV5BNjMwYWMxNjYtY2I2NC00OWE0LTg4MmQtMmI5ZGI2NzU4ODhiXkEyXkFqcGc@._V1_.jpg,2022,8 Episodes,WEBSERIES
373,Panchayat (2024) Season - 3 Hindi Series,4.4,"Comedy, Drama, Slice of Life","The third season likely continues the rural adventures of Abhishek as the Panchayat Secretary, delving deeper into the local politics, community issues, and his evolving relationship with the villagers and the Pradhan's family.",https://m.media-amazon.com/images/M/MV5BNjMwYWMxNjYtY2I2NC00OWE0LTg4MmQtMmI5ZGI2NzU4ODhiXkEyXkFqcGc@._V1_.jpg,2024,8 Episodes,WEBSERIES
374,Panchayat (2025) Season - 4 Hindi Series,4.6,"Comedy, Drama, Slice of Life","The anticipated fourth season is expected to further explore the evolving dynamics of Phulera village, the challenges of rural development, and Abhishek's ongoing conflict between his city aspirations and his deep connection to the village life.",https://m.media-amazon.com/images/M/MV5BNjMwYWMxNjYtY2I2NC00OWE0LTg4MmQtMmI5ZGI2NzU4ODhiXkEyXkFqcGc@._V1_.jpg,2025,8 Episodes,WEBSERIES
375,First Copy (2025) S01 Hindi Series,3.4,"Crime, Thriller, Mystery","The story centers on the dark and often dangerous world of creating and distributing illegal first copies of films and web series, exposing the mechanics and players involved in this black market industry.",https://m.media-amazon.com/images/M/MV5BZTJkYjgyNzYtNDhkNi00YmY5LThmYmQtMWRmNDdlN2MyNTNhXkEyXkFqcGc@._V1_.jpg,2025,N/A,WEBSERIES
376,Kerala Crime Files (2025) S02 Hindi Series,4.1,"Crime, Thriller, Police Procedural","Season 2 continues the gripping anthology or case-based format, with a team of Kerala police officers investigating a new, complex crime, focusing on meticulous police procedure and the human element behind the criminal cases.",https://m.media-amazon.com/images/M/MV5BYTQ1NDRlOTgtZTFlMS00YWQyLWJiOTYtNzE4ZmVkYTU5OWJkXkEyXkFqcGc@._V1_.jpg,2025,N/A,WEBSERIES
377,Kerala Crime Files (2023) S01 Web Series,4.1,"Crime, Thriller, Police Procedural","The first season follows a team of determined police officers from the Kerala Police investigating a challenging and complex crime case, focusing on their meticulous investigative procedures and dedication to solving the mystery.",https://m.media-amazon.com/images/M/MV5BYTQ1NDRlOTgtZTFlMS00YWQyLWJiOTYtNzE4ZmVkYTU5OWJkXkEyXkFqcGc@._V1_.jpg,2023,6 Episodes,WEBSERIES
378,Selection Day (2018) S01 Hindi Series,3.8,"Sports, Drama, Coming of Age","Based on a book, this series follows two cricket-prodigy brothers from a small town who are trained rigorously by their obsessive father to become the world's best batsmen, forcing them to navigate the competitive world of Mumbai's cricket clubs.",https://m.media-amazon.com/images/M/MV5BYmNjNmMxMDEtODgwMC00NzIxLTkyNGYtM2ViM2UxNzAwNjM5XkEyXkFqcGc@._V1_.jpg,2018,6 Episodes,WEBSERIES
379,Gamerlog (2025) S01 Hindi Series,3.6,"Sci-Fi, Thriller, Gaming","This series explores the high-stakes and sometimes dark world of professional gaming and virtual reality, where the line between the digital realm and reality begins to blur, leading to unforeseen and dangerous consequences for the players.",https://m.media-amazon.com/images/M/MV5BNmQ2ZWZiNzQtMTJhOS00Yjc1LWI2OTEtOWQyNzcxNTY2NjEwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,N/A,WEBSERIES
380,Rana Naidu (2025) S02 Hindi Series,3.2,"Crime, Drama, Family","Season 2 continues the chaotic life of Rana Naidu, the 'fixer' for Bollywood celebrities, as his family conflicts, professional crises, and morally questionable past actions return to haunt him and his complicated relationships.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWsSM0rewJ2YHXN3YTcE_RKNVmQZMhrqs7FA&s,2025,N/A,WEBSERIES
381,Lafangey (2025) S01 Hindi Dubbed Series,3,"Comedy, Action, Adventure","A group of reckless and mischievous friends ('Lafangey') get entangled in a bizarre situation involving a criminal plot, forcing them to use their street smarts and comical antics to survive and get out of trouble.",https://m.media-amazon.com/images/M/MV5BMTRiNjE0MDItYzVkMC00ZmMzLTg0Y2MtYjYwZjgzZThlZjE5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,N/A,WEBSERIES
382,Devika & Danny (2025) S01 Hindi Series,3.7,"Romance, Drama, Comedy","The series explores the complicated and charming relationship between Devika and Danny, two individuals with contrasting personalities and life goals, as they navigate love, career pressures, and modern-day relationship challenges.",https://m.media-amazon.com/images/M/MV5BZTVlMzkxMzktZDU0Yi00NDQ1LTk5NWUtNmEwNDZkMDI0YWE3XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,N/A,WEBSERIES
383,Special Ops 1.5 The Himmat Story (2021) S01 Hindi Series,4.3,"Spy, Action, Thriller","This is a prequel series that delves into the formative years and back story of the skilled R&AW agent Himmat Singh, showing the incidents that shaped him into the spy we see in the main 'Special Ops' series.",https://m.media-amazon.com/images/M/MV5BYzBlZmMzOGYtNTIwNi00ZjFlLTliNjEtNDk4YjA1NGY2M2VmXkEyXkFqcGc@._V1_.jpg,2021,4 Episodes,WEBSERIES
384,Special OPS (2020) S01 Hindi Series,4.4,"Spy, Action, Thriller","A seasoned R&AW officer, Himmat Singh, believes a single mastermind is behind a series of terror attacks on India, and he forms a five-person team to hunt down the suspect across multiple countries.",https://m.media-amazon.com/images/M/MV5BN2E3OTI0OGItMWRhMi00NjU1LTk1ZTctMDEwOWZiMDczOWNlXkEyXkFqcGc@._V1_.jpg,2020,8 Episodes,WEBSERIES
385,Kan Khajura (2025) S01 Hindi Series,3.5,"Thriller, Mystery, Suspense","The story follows an intense investigation that uncovers a conspiracy surrounding a mysterious entity known as 'Kan Khajura' (Centipede), forcing the main characters into a dark world of secrets and deceit.","https://m.media-amazon.com/images/M/MV5BY2RmMzVhZWYtNjc0Zi00N2Q2LWJlZWItNWY2NTVkMDhmYzM4XkEyXkFqcGc@._V1_QL75_UY281_CR46,0,190,281_.jpg",2025,N/A,WEBSERIES
386,Knock Knock (2025) S01 Hindi Series,3.3,"Horror, Thriller, Psychological","A gripping psychological thriller that focuses on a series of unsettling and mysterious disturbances in a quiet neighborhood, starting with a simple, persistent 'knock-knock,' which quickly escalates into a terrifying ordeal.",https://m.media-amazon.com/images/M/MV5BZDIzNGQwNmEtYmFjMi00ZjBjLWExMmItNWY2OTVlZjcxNTE0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,N/A,WEBSERIES
387,The Royals (2025) S01 Hindi Series,3.9,"Drama, Political, Family","This series offers a fictional look into the opulent yet complex world of a modern royal Indian family, where tradition clashes with contemporary politics, exposing deep secrets, power struggles, and betrayals within the dynasty.",https://m.media-amazon.com/images/M/MV5BY2U2NGE1ZmYtODJhMy00MWJlLWI5OWItZDcxYTlhNjhhYzliXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,8 Episodes,WEBSERIES
388,"Black, White & Gray - Love Kills (2025) S01 Hindi Series",3.4,"Thriller, Romance, Mystery","A dark thriller that examines the murky intersection of passion and violence. The story revolves around a deadly affair where the lines between right and wrong, and love and hate, are completely blurred, leading to a shocking crime.",https://m.media-amazon.com/images/M/MV5BNzU4YjlkNDItMTcwNi00MWUyLTg4ZWQtYjhmOTY2NjdiMWJmXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,N/A,WEBSERIES
389,Kull The Legacy of the Raisingghs (2025) S01 Hindi Series,3.6,"Family, Drama, Historical","This saga traces the complex legacy and inter-generational conflicts of the 'Raisingghs' family. It explores themes of inheritance, honor, and the struggle to maintain a powerful family name amidst changing times.",https://m.media-amazon.com/images/M/MV5BNDc0ZmRmMDMtOWU0ZC00MzljLWFiZDQtMmZhODgwYzk3NjdhXkEyXkFqcGc@._V1_.jpg,2025,N/A,WEBSERIES
390,Irai (2022) S01 Hindi Series,4,"Crime, Thriller, Suspense","A gritty crime thriller centered on a relentless investigator pursuing a serial killer. The series is known for its intense atmosphere and dark subject matter, delving into the twisted psyche of the criminal and the trauma of the victims.",https://m.media-amazon.com/images/M/MV5BZTJhYTEzZTYtNjFmYi00MmE0LThkZDMtNjI3Zjk2YmRiNGE5XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2022,N/A,WEBSERIES
391,Khauf (2025) S01 Hindi Series,3.7,"Horror, Mystery, Thriller","The title, which translates to 'Fear,' suggests a horror or suspense series that deals with deep-seated phobias and supernatural elements. The plot likely involves a group confronting their worst fears as a terrifying presence emerges.",https://m.media-amazon.com/images/M/MV5BZGQwMWFmMTMtZDE5ZS00ZmM1LWJhODYtYjUxOGY4ZDM2YmQ3XkEyXkFqcGc@._V1_.jpg,2025,N/A,WEBSERIES
392,The Waking of a Nation (2025) S01 Hindi Series,4.1,"Historical, Political, Drama","A powerful historical drama set during a pivotal period in the nation's history. It chronicles the struggles, sacrifices, and movements that led to a major societal or political awakening, seen through the eyes of various key figures.",https://m.media-amazon.com/images/M/MV5BNjY3ZGNkYjQtOWM5OS00ZTNmLTk1NzktMjMzOGQ0NzNlZjNmXkEyXkFqcGc@._V1_.jpg,2025,N/A,WEBSERIES
